//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315796.16394043,234952.59277344,9.65400028,1,0,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.635174,375.000000,4.000000
315796.22094727,234952.38916016,9.75300026,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.625836,399.000000,4.000000
315796.31396484,234952.49218750,9.74699974,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.625836,484.000000,4.000000
315796.21105957,234952.40478516,8.95100021,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.625836,489.000000,4.000000
315796.19494629,234952.40185547,8.50899982,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.625836,549.000000,4.000000
315796.18603516,234952.40576172,8.09000015,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.625836,469.000000,4.000000
315796.16503906,234952.39794922,7.64900017,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.625836,460.000000,4.000000
315796.14196777,234952.38916016,7.15299988,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.625836,505.000000,4.000000
315796.65405273,234952.28906250,9.74199963,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607098,358.000000,4.000000
315796.60498047,234952.26708984,8.76900005,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607098,430.000000,4.000000
315796.58105469,234952.25585938,8.30799961,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607098,427.000000,4.000000
315796.58605957,234952.27392578,7.94399977,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607098,346.000000,4.000000
315796.58203125,234952.28417969,7.54199982,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607098,399.000000,4.000000
315796.58300781,234952.29882813,7.12200022,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607098,482.000000,4.000000
315796.57495117,234952.30322266,6.71600008,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607098,405.000000,4.000000
315796.56201172,234952.30419922,6.26399994,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607098,435.000000,4.000000
315796.41699219,234952.27587891,9.78800011,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,514.000000,4.000000
315796.50500488,234952.37500000,9.74400043,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,404.000000,4.000000
315796.60302734,234952.48388672,9.72799969,1,0,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.616436,186.000000,4.000000
315796.45800781,234952.34179688,9.17099953,1,0,1,10.000000,-20.000000,0.000000,1.000000,2.000000,2.000000,391589.616436,239.000000,4.000000
315796.45300293,234952.35009766,8.76599979,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,508.000000,4.000000
315796.43896484,234952.34912109,8.34500027,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,475.000000,4.000000
315796.43200684,234952.35498047,7.93599987,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,473.000000,4.000000
315796.41894531,234952.35498047,7.49100018,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,469.000000,4.000000
315796.40795898,234952.35888672,7.02699995,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,427.000000,4.000000
315796.39794922,234952.36083984,6.61700010,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,439.000000,4.000000
315796.38195801,234952.35986328,6.14799976,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616497,384.000000,4.000000
315796.59204102,234952.21582031,9.87899971,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607098,464.000000,4.000000
315796.18395996,234952.33886719,10.02200031,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.625836,486.000000,4.000000
315796.17700195,234952.54492188,9.77000046,1,0,1,11.000000,-5.000000,0.000000,1.000000,3.000000,2.000000,391899.413189,600.000000,4.000000
315796.33605957,234952.55175781,9.70400047,1,0,1,11.000000,-5.000000,0.000000,1.000000,2.000000,1.000000,391899.403790,267.000000,4.000000
315796.21398926,234952.41406250,7.77899981,1,0,1,11.000000,-5.000000,0.000000,1.000000,2.000000,2.000000,391899.403790,245.000000,4.000000
315796.23596191,234952.42480469,6.61100006,1,0,1,11.000000,-5.000000,0.000000,1.000000,1.000000,1.000000,391899.403790,525.000000,4.000000
315796.60900879,234952.45703125,9.70800018,1,0,1,11.000000,-5.000000,0.000000,1.000000,2.000000,1.000000,391899.385113,238.000000,4.000000
315796.48803711,234952.31982422,7.79799986,1,0,1,11.000000,-5.000000,0.000000,1.000000,2.000000,2.000000,391899.385113,197.000000,4.000000
315796.50695801,234952.32910156,6.52299976,1,0,1,11.000000,-5.000000,0.000000,1.000000,1.000000,1.000000,391899.385113,345.000000,4.000000
315796.46496582,234952.45996094,9.75899982,1,0,1,11.000000,-5.000000,0.000000,1.000000,2.000000,2.000000,391899.394391,242.000000,4.000000
315796.39294434,234952.36718750,7.23299980,1,0,1,11.000000,-5.000000,0.000000,1.000000,1.000000,1.000000,391899.394391,306.000000,4.000000
315796.40502930,234952.36718750,5.93100023,1,0,1,11.000000,-5.000000,0.000000,1.000000,1.000000,1.000000,391899.394391,390.000000,4.000000
315796.72497559,234952.42089844,9.71800041,1,0,1,11.000000,-5.000000,0.000000,1.000000,3.000000,1.000000,391899.375714,233.000000,4.000000
315796.55798340,234952.23095703,7.06500006,1,0,1,11.000000,-5.000000,0.000000,1.000000,3.000000,2.000000,391899.375714,42.000000,4.000000
315796.49304199,234952.15722656,6.02899981,1,0,1,11.000000,-5.000000,0.000000,1.000000,3.000000,3.000000,391899.375714,264.000000,4.000000
315796.78002930,234952.34179688,9.74699974,1,0,1,11.000000,-5.000000,0.000000,1.000000,2.000000,2.000000,391899.366314,98.000000,4.000000
315796.86499023,234952.42675781,9.65400028,1,0,1,11.000000,-5.000000,0.000000,1.000000,2.000000,1.000000,391899.366314,28.000000,4.000000
315796.13305664,234952.40380859,8.27000046,1,0,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394521.779034,217.000000,4.000000
315796.13903809,234952.40380859,7.49800014,1,0,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394521.779034,286.000000,4.000000
315796.14196777,234952.41113281,6.70800018,1,0,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.779034,318.000000,4.000000
315796.43200684,234952.34716797,9.78600025,1,0,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394521.769757,37.000000,4.000000
315796.36401367,234952.47607422,9.80799961,1,0,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.769757,357.000000,4.000000
315796.30102539,234952.59716797,9.73299980,1,0,1,21.000000,-11.000000,0.000000,1.000000,2.000000,1.000000,394521.769757,46.000000,4.000000
315796.44104004,234952.35205078,8.28400040,1,0,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394521.769757,264.000000,4.000000
315796.44104004,234952.36279297,7.61299992,1,0,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.769757,289.000000,4.000000
315796.45202637,234952.35400391,6.80800009,1,0,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.769757,283.000000,4.000000
315796.45996094,234952.35009766,6.03999996,1,0,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.769757,285.000000,4.000000
315796.66699219,234952.27587891,9.79599953,1,0,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394521.760479,36.000000,4.000000
315796.59997559,234952.40185547,9.80399990,1,0,1,21.000000,-11.000000,0.000000,1.000000,2.000000,1.000000,394521.760479,320.000000,4.000000
315796.54101563,234952.51708984,9.72799969,1,0,1,21.000000,-11.000000,0.000000,1.000000,2.000000,1.000000,394521.760479,45.000000,4.000000
315796.88195801,234952.38818359,9.71599960,1,0,1,21.000000,-11.000000,0.000000,1.000000,2.000000,1.000000,394521.750958,111.000000,4.000000
315798.20605469,234951.85302734,9.74300003,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541485,320.000000,4.000000
315798.30505371,234951.96386719,9.74100018,1,0,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.541485,147.000000,4.000000
315798.19299316,234951.85400391,9.30900002,1,0,1,10.000000,-20.000000,0.000000,1.000000,2.000000,2.000000,391589.541485,156.000000,4.000000
315798.15502930,234951.82910156,8.76099968,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541485,490.000000,4.000000
315798.14294434,234951.83105469,8.32800007,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541485,416.000000,4.000000
315798.13403320,234951.83300781,7.92399979,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541485,563.000000,4.000000
315798.12304688,234951.83593750,7.49399996,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541485,466.000000,4.000000
315798.11499023,234951.84082031,7.06099987,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541485,484.000000,4.000000
315798.10400391,234951.84277344,6.59999990,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541485,478.000000,4.000000
315798.27404785,234951.71093750,9.76500034,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.532086,446.000000,4.000000
315798.36206055,234951.81005859,9.74400043,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.532086,388.000000,4.000000
315798.42895508,234951.88916016,9.58800030,1,0,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.532086,90.000000,4.000000
315798.25402832,234951.71679688,8.91199970,1,0,1,10.000000,-20.000000,0.000000,1.000000,2.000000,2.000000,391589.532086,500.000000,4.000000
315798.25903320,234951.73486328,8.55500031,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.532086,430.000000,4.000000
315798.25097656,234951.73876953,8.13700008,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.532086,441.000000,4.000000
315798.24304199,234951.74316406,7.74499989,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.532086,500.000000,4.000000
315798.24304199,234951.75585938,7.32900000,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.532086,462.000000,4.000000
315798.23498535,234951.76318359,6.89099979,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.532086,491.000000,4.000000
315798.23205566,234951.77197266,6.48899984,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.532086,421.000000,4.000000
315798.21997070,234951.77294922,6.04400015,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.532086,410.000000,4.000000
315798.24902344,234951.88183594,9.76000023,1,0,1,11.000000,-5.000000,0.000000,1.000000,3.000000,2.000000,391899.272686,121.000000,4.000000
315798.14294434,234951.76318359,8.03699970,1,0,1,11.000000,-5.000000,0.000000,1.000000,3.000000,3.000000,391899.272686,11.000000,4.000000
315798.18200684,234951.79589844,7.24800014,1,0,1,11.000000,-5.000000,0.000000,1.000000,1.000000,1.000000,391899.272686,299.000000,4.000000
315798.18603516,234951.93603516,9.71899986,1,0,1,11.000000,-5.000000,0.000000,1.000000,3.000000,2.000000,391899.281964,319.000000,4.000000
315798.39794922,234951.84277344,9.76799965,1,0,1,11.000000,-5.000000,0.000000,1.000000,2.000000,2.000000,391899.263287,197.000000,4.000000
315798.31994629,234951.74414063,6.92000008,1,0,1,11.000000,-5.000000,0.000000,1.000000,1.000000,1.000000,391899.263287,416.000000,4.000000
315798.10900879,234951.81591797,9.80200005,1,0,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394521.713360,55.000000,4.000000
315798.11901855,234951.81884766,8.32499981,1,0,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394521.713360,241.000000,4.000000
315798.12500000,234951.81787109,7.62400007,1,0,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.713360,318.000000,4.000000
315798.12805176,234951.82421875,6.90600014,1,0,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.713360,321.000000,4.000000
315798.13903809,234951.81494141,6.11100006,1,0,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.713360,303.000000,4.000000
315798.29602051,234951.75097656,9.80099964,1,0,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394521.704083,66.000000,4.000000
315798.22595215,234951.88281250,9.81000042,1,0,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.704083,301.000000,4.000000
315798.16101074,234952.00585938,9.73099995,1,0,1,21.000000,-11.000000,0.000000,1.000000,2.000000,1.000000,394521.704083,26.000000,4.000000
315798.31494141,234951.73681641,8.18900013,1,0,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394521.704083,391.000000,4.000000
315798.31701660,234951.74218750,7.51200008,1,0,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.704083,441.000000,4.000000
315798.32702637,234951.73583984,6.69600010,1,0,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.704083,551.000000,4.000000
315798.33496094,234951.72998047,5.93400002,1,0,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.704083,374.000000,4.000000
315796.91101074,234952.20507813,9.75800037,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.597699,422.000000,4.000000
315796.99597168,234952.29980469,9.72299957,1,0,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.597699,466.000000,4.000000
315796.90002441,234952.21923828,8.97099972,1,0,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.597699,183.000000,4.000000
