//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315803.19299316,234936.83105469,18.01899910,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.931927,314.000000,4.000000
315803.19396973,234936.83886719,17.68400002,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.931927,346.000000,4.000000
315803.19201660,234936.84619141,17.32999992,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.931927,307.000000,4.000000
315803.18798828,234936.85107422,16.97599983,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.931927,310.000000,4.000000
315803.18896484,234936.86083984,16.59199905,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.931927,325.000000,4.000000
315803.18896484,234936.87011719,16.22699928,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.931927,342.000000,4.000000
315803.18896484,234936.87792969,15.87300014,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.931927,333.000000,4.000000
315803.18701172,234936.88476563,15.49600029,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.931927,321.000000,4.000000
315803.18798828,234937.13916016,18.14599991,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.941327,517.000000,4.000000
315803.17700195,234937.13623047,17.76700020,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.941327,455.000000,4.000000
315803.17199707,234937.14013672,17.39699936,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.941327,514.000000,4.000000
315803.16101074,234937.13720703,16.98600006,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.941327,558.000000,4.000000
315803.15905762,234937.14501953,16.60099983,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.941327,535.000000,4.000000
315803.14599609,234937.14013672,16.21500015,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.941327,508.000000,4.000000
315803.15905762,234937.16308594,15.87800026,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.941327,600.000000,4.000000
315803.12402344,234937.47705078,18.11400032,0,1,1,10.000000,-22.000000,0.000000,1.000000,3.000000,1.000000,391588.950665,243.000000,4.000000
315803.00305176,234937.39404297,15.86299992,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.950726,681.000000,2.000000
315803.08300781,234937.48779297,15.80799961,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.950726,571.000000,2.000000
315803.06896973,234937.60693359,18.12100029,0,1,1,10.000000,-22.000000,0.000000,1.000000,2.000000,1.000000,391588.960064,286.000000,4.000000
315802.95202637,234937.52880859,15.87800026,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.960064,603.000000,2.000000
