//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315791.45202637,234948.72900391,19.46599960,0,1,1,10.000000,-22.000000,0.000000,1.000000,2.000000,1.000000,391589.691266,45.000000,4.000000
315791.33398438,234948.62500000,18.69599915,0,1,1,10.000000,-22.000000,0.000000,1.000000,3.000000,3.000000,391589.691266,59.000000,2.000000
315791.38793945,234948.63281250,19.53899956,0,1,1,11.000000,-7.000000,0.000000,1.000000,2.000000,1.000000,391899.459942,22.000000,4.000000
315791.32202148,234948.56005859,18.72500038,0,1,1,11.000000,-7.000000,0.000000,1.000000,2.000000,2.000000,391899.459942,226.000000,2.000000
315791.47705078,234948.72216797,19.51499939,0,1,1,11.000000,-7.000000,0.000000,1.000000,2.000000,1.000000,391899.459942,66.000000,4.000000
315791.41296387,234948.64990234,18.71599960,0,1,1,11.000000,-7.000000,0.000000,1.000000,2.000000,2.000000,391899.459942,302.000000,2.000000
315791.49804688,234948.73583984,18.72200012,0,1,1,11.000000,-7.000000,0.000000,1.000000,2.000000,2.000000,391899.459942,164.000000,2.000000
315791.55297852,234948.77490234,18.73100090,0,1,1,12.000000,11.000000,0.000000,1.000000,1.000000,1.000000,392196.001934,167.000000,2.000000
315791.36096191,234948.58300781,18.71599960,0,1,1,12.000000,11.000000,0.000000,1.000000,2.000000,2.000000,392196.001934,112.000000,2.000000
315791.46105957,234948.68310547,18.73900032,0,1,1,12.000000,11.000000,0.000000,1.000000,1.000000,1.000000,392196.001934,226.000000,2.000000
315791.53100586,234948.72705078,18.73100090,0,1,1,22.000000,7.000000,0.000000,1.000000,1.000000,1.000000,394838.382061,183.000000,4.000000
315791.48303223,234948.79003906,19.19599915,0,1,1,22.000000,7.000000,0.000000,1.000000,1.000000,1.000000,394838.382061,56.000000,4.000000
315791.29504395,234948.64111328,18.77400017,0,1,1,22.000000,7.000000,0.000000,1.000000,1.000000,1.000000,394838.401104,109.000000,2.000000
315791.46398926,234948.75976563,18.93000031,0,1,1,22.000000,7.000000,0.000000,1.000000,1.000000,1.000000,394838.391827,65.000000,4.000000
315791.24902344,234948.58691406,18.81299973,0,1,1,22.000000,7.000000,0.000000,1.000000,1.000000,1.000000,394838.410382,135.000000,2.000000
315791.34594727,234948.56591797,18.72900009,0,1,1,23.000000,24.000000,0.000000,1.000000,1.000000,1.000000,395102.945538,144.000000,2.000000
315791.29797363,234948.66406250,18.84799957,0,1,1,23.000000,24.000000,0.000000,1.000000,1.000000,1.000000,395102.945538,88.000000,4.000000
315791.29296875,234948.66601563,19.14900017,0,1,1,23.000000,24.000000,0.000000,1.000000,1.000000,1.000000,395102.945538,134.000000,4.000000
315791.29296875,234948.65722656,19.49900055,0,1,1,23.000000,24.000000,0.000000,1.000000,1.000000,1.000000,395102.945538,302.000000,4.000000
315791.46105957,234948.70800781,18.73699951,0,1,1,23.000000,24.000000,0.000000,1.000000,1.000000,1.000000,395102.936261,167.000000,2.000000
315791.43103027,234948.76806641,18.89999962,0,1,1,23.000000,24.000000,0.000000,1.000000,1.000000,1.000000,395102.936261,97.000000,4.000000
315791.42395020,234948.77490234,19.21199989,0,1,1,23.000000,24.000000,0.000000,1.000000,1.000000,1.000000,395102.936261,398.000000,4.000000
315790.91394043,234948.13720703,19.30999947,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391589.691266,177.000000,4.000000
315790.88903809,234948.12500000,18.86899948,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391589.691266,147.000000,4.000000
315790.94494629,234948.19189453,18.71500015,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391589.691266,150.000000,2.000000
