//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315801.59094238,234942.97412109,14.08199978,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.166363,373.000000,4.000000
315801.59301758,234942.98583984,13.74400043,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.166363,503.000000,4.000000
315801.59704590,234943.00097656,13.35900021,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.166363,447.000000,4.000000
315801.59399414,234943.00976563,12.97000027,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.166363,470.000000,4.000000
315801.58703613,234943.01220703,12.57600021,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.166363,429.000000,4.000000
315801.62194824,234942.83691406,12.87800026,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391589.157025,104.000000,4.000000
315801.58203125,234942.80517578,12.36900043,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.157025,307.000000,4.000000
315801.36206055,234943.16015625,13.78299999,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,2.000000,391589.175763,127.000000,4.000000
315801.34399414,234943.15087891,13.37500000,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.175763,248.000000,4.000000
315801.31799316,234943.13623047,12.88599968,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.175763,279.000000,4.000000
315801.31005859,234943.13916016,12.46500015,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.175763,236.000000,4.000000
315801.29296875,234943.35205078,13.71100044,0,1,1,10.000000,-21.000000,0.000000,1.000000,3.000000,2.000000,391589.185101,135.000000,4.000000
315801.25305176,234943.32324219,13.19900036,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391589.185101,122.000000,4.000000
315801.21899414,234943.29785156,12.68099976,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.185101,279.000000,4.000000
315801.08898926,234943.83984375,13.18099976,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391589.203900,138.000000,4.000000
315801.06604004,234943.82910156,12.69299984,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391589.203900,220.000000,4.000000
315801.22595215,234943.63623047,13.72399998,0,1,1,10.000000,-21.000000,0.000000,1.000000,3.000000,2.000000,391589.194500,125.000000,4.000000
315801.19104004,234943.61083984,13.24400043,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391589.194500,153.000000,4.000000
315801.15905762,234943.58984375,12.72900009,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.194500,269.000000,4.000000
315801.24499512,234944.33203125,14.12399960,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.213238,510.000000,4.000000
315801.24194336,234944.33984375,13.73600006,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.213238,482.000000,4.000000
315801.24499512,234944.35498047,13.33699989,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.213238,459.000000,4.000000
315801.23901367,234944.35986328,12.97200012,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.213238,384.000000,4.000000
315801.23901367,234944.37109375,12.57100010,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.213238,481.000000,4.000000
315801.14501953,234943.88818359,13.73799992,0,1,1,10.000000,-21.000000,0.000000,1.000000,3.000000,2.000000,391589.203900,101.000000,4.000000
315801.13000488,234944.50097656,14.43200016,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.222638,260.000000,4.000000
315801.11401367,234944.49511719,14.02200031,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.222638,264.000000,4.000000
315801.11694336,234944.50976563,13.63000011,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.222638,272.000000,4.000000
315801.11206055,234944.51611328,13.23900032,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.222638,257.000000,4.000000
315801.10705566,234944.52197266,12.84899998,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.222638,242.000000,4.000000
315801.10595703,234944.53222656,12.46100044,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.222638,245.000000,4.000000
315801.24694824,234944.28222656,12.38099957,0,1,1,11.000000,-6.000000,0.000000,1.000000,1.000000,1.000000,391898.869610,256.000000,4.000000
315801.08398438,234944.51806641,12.94400024,0,1,1,11.000000,-6.000000,0.000000,1.000000,2.000000,2.000000,391898.878888,47.000000,4.000000
315801.59497070,234942.99414063,12.82900047,0,1,1,11.000000,-6.000000,0.000000,1.000000,3.000000,2.000000,391898.813336,176.000000,4.000000
