//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315786.12304688,234945.25585938,15.01000023,0,1,1,13.000000,25.000000,0.000000,1.000000,3.000000,3.000000,392487.011334,28.000000,2.000000
315786.20703125,234945.36181641,15.07800007,0,1,1,13.000000,25.000000,0.000000,1.000000,3.000000,3.000000,392487.011334,27.000000,2.000000
315786.29296875,234945.46923828,15.11699963,0,1,1,13.000000,25.000000,0.000000,1.000000,3.000000,3.000000,392487.011334,46.000000,2.000000
315786.38195801,234945.58007813,15.17000008,0,1,1,13.000000,25.000000,0.000000,1.000000,5.000000,4.000000,392487.011334,95.000000,4.000000
315786.04895020,234945.29101563,14.83800030,0,1,1,13.000000,25.000000,0.000000,1.000000,4.000000,2.000000,392487.020733,38.000000,4.000000
315786.08496094,234945.34082031,15.03299999,0,1,1,13.000000,25.000000,0.000000,1.000000,1.000000,1.000000,392487.020733,266.000000,4.000000
315786.16601563,234945.44287109,15.07499981,0,1,1,13.000000,25.000000,0.000000,1.000000,2.000000,1.000000,392487.020733,117.000000,4.000000
315787.69104004,234946.35693359,14.51200008,0,1,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394522.248028,296.000000,4.000000
315787.69396973,234946.36523438,13.76000023,0,1,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394522.248028,270.000000,4.000000
315787.52197266,234946.32812500,15.04399967,0,1,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394522.257306,201.000000,4.000000
315787.45703125,234946.45410156,15.01500034,0,1,1,21.000000,-11.000000,0.000000,1.000000,2.000000,1.000000,394522.257306,58.000000,4.000000
315787.58398438,234946.23095703,13.64999962,0,1,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394522.257306,139.000000,4.000000
315787.58605957,234946.24023438,12.95400047,0,1,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394522.257306,307.000000,4.000000
315787.59094238,234946.24316406,12.21800041,0,1,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394522.257550,276.000000,4.000000
315787.37597656,234946.16308594,15.12300014,0,1,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394522.266827,217.000000,4.000000
315787.31799316,234946.27880859,15.09899998,0,1,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394522.266827,104.000000,4.000000
315787.38305664,234946.17675781,13.65400028,0,1,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394522.266827,329.000000,4.000000
