//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315804.36694336,234932.59619141,18.15999985,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.763165,459.000000,4.000000
315804.37805176,234932.61523438,17.83600044,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.763165,388.000000,4.000000
315804.38195801,234932.62597656,17.49799919,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.763165,441.000000,4.000000
315804.38903809,234932.64013672,17.18300056,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.763165,464.000000,4.000000
315804.39001465,234932.64892578,16.83399963,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.763165,384.000000,4.000000
315804.39001465,234932.65576172,16.47400093,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.763165,500.000000,4.000000
315804.39697266,234932.67089844,16.12100029,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.763165,565.000000,4.000000
315804.39501953,234932.67480469,15.76799965,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.763165,522.000000,4.000000
315804.35302734,234932.85400391,18.06699944,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.772503,520.000000,4.000000
315804.34802246,234932.85498047,17.71599960,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.772503,503.000000,4.000000
315804.33996582,234932.85400391,17.32900047,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.772503,476.000000,4.000000
315804.33801270,234932.85791016,16.98999977,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.772503,503.000000,4.000000
315804.33605957,234932.86376953,16.60099983,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.772564,461.000000,4.000000
315804.32897949,234932.86279297,16.21299934,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.772564,522.000000,4.000000
315804.33496094,234932.87792969,15.87300014,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.772564,552.000000,4.000000
315804.28295898,234933.07714844,18.18700027,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.781903,565.000000,4.000000
315804.14001465,234932.95996094,15.89400005,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.781903,627.000000,2.000000
315804.23205566,234933.06591797,15.87699986,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.781903,688.000000,2.000000
315804.26098633,234933.10400391,15.61699963,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.781903,509.000000,4.000000
315804.23999023,234933.36816406,18.13299942,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.791302,556.000000,2.000000
315804.10803223,234933.26318359,15.88500023,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.791302,686.000000,2.000000
315804.20605469,234933.37597656,15.85799980,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.791302,577.000000,2.000000
315804.18103027,234933.64697266,18.10400009,0,1,1,10.000000,-22.000000,0.000000,1.000000,3.000000,1.000000,391588.800641,101.000000,4.000000
315804.07202148,234933.56884766,15.89599991,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.800641,652.000000,4.000000
315804.12597656,234933.63378906,15.75599957,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.800702,572.000000,4.000000
315804.11303711,234933.83007813,18.11899948,0,1,1,10.000000,-22.000000,0.000000,1.000000,2.000000,1.000000,391588.810040,384.000000,4.000000
315803.99401855,234933.74023438,15.89500046,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.810040,489.000000,2.000000
315804.07800293,234933.83691406,15.84799957,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.810040,568.000000,2.000000
315804.02795410,234934.07421875,18.20999908,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.819439,561.000000,4.000000
315804.03295898,234934.08691406,17.87199974,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.819439,503.000000,4.000000
315804.03002930,234934.09179688,17.49799919,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.819439,554.000000,4.000000
315804.02099609,234934.08984375,17.08900070,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.819439,595.000000,4.000000
315804.01696777,234934.09423828,16.73999977,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.819439,470.000000,4.000000
315804.01696777,234934.10205078,16.35499954,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.819439,494.000000,4.000000
315804.01501465,234934.10595703,16.00300026,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.819439,480.000000,4.000000
