//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315805.71496582,234927.32617188,13.76399994,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.547528,309.000000,4.000000
315805.70800781,234927.32324219,13.34799957,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.547528,307.000000,4.000000
315805.70495605,234927.32421875,12.99600029,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.547528,332.000000,4.000000
315805.69494629,234927.31787109,12.56999969,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.547528,321.000000,4.000000
315805.69494629,234927.32324219,12.22599983,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.547528,374.000000,4.000000
315805.85302734,234927.27197266,14.10299969,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.538128,415.000000,4.000000
315805.85400391,234927.27880859,13.74400043,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.538128,399.000000,4.000000
315805.84899902,234927.27685547,13.36699963,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.538128,447.000000,4.000000
315805.84997559,234927.28320313,13.00500011,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.538128,508.000000,4.000000
315805.84997559,234927.28710938,12.63899994,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.538128,389.000000,4.000000
315805.85205078,234927.29394531,12.30300045,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.538128,492.000000,4.000000
315805.55700684,234927.43701172,13.40100002,0,1,1,10.000000,-22.000000,0.000000,1.000000,2.000000,1.000000,391588.556866,133.000000,4.000000
315805.57604980,234927.46289063,13.08100033,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.556866,197.000000,4.000000
315805.46899414,234927.92480469,13.72000027,0,1,1,10.000000,-22.000000,0.000000,1.000000,3.000000,2.000000,391588.575665,202.000000,4.000000
315805.42895508,234927.88623047,13.18000031,0,1,1,10.000000,-22.000000,0.000000,1.000000,2.000000,1.000000,391588.575665,253.000000,4.000000
315805.38098145,234927.83789063,12.65999985,0,1,1,10.000000,-22.000000,0.000000,1.000000,2.000000,1.000000,391588.575665,143.000000,4.000000
315805.45800781,234927.55712891,13.18900013,0,1,1,10.000000,-22.000000,0.000000,1.000000,3.000000,1.000000,391588.566266,129.000000,4.000000
315805.54895020,234927.66210938,13.14900017,0,1,1,10.000000,-22.000000,0.000000,1.000000,2.000000,1.000000,391588.566266,98.000000,4.000000
315805.51196289,234927.62597656,12.64799976,0,1,1,10.000000,-22.000000,0.000000,1.000000,2.000000,1.000000,391588.566266,187.000000,4.000000
315805.40502930,234928.20214844,13.77000046,0,1,1,10.000000,-22.000000,0.000000,1.000000,3.000000,2.000000,391588.585003,126.000000,4.000000
315805.58105469,234928.39892578,14.03199959,0,1,1,10.000000,-22.000000,0.000000,1.000000,3.000000,1.000000,391588.585003,226.000000,4.000000
315805.35595703,234928.15380859,13.21800041,0,1,1,10.000000,-22.000000,0.000000,1.000000,3.000000,2.000000,391588.585003,94.000000,4.000000
315805.57604980,234928.39794922,13.66300011,0,1,1,10.000000,-22.000000,0.000000,1.000000,2.000000,1.000000,391588.585003,258.000000,4.000000
315805.32495117,234928.12500000,12.75699997,0,1,1,10.000000,-22.000000,0.000000,1.000000,2.000000,2.000000,391588.585003,80.000000,4.000000
315805.58203125,234928.41113281,13.30399990,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.585003,285.000000,4.000000
315805.57397461,234928.40576172,12.93200016,0,1,1,10.000000,-22.000000,0.000000,1.000000,2.000000,1.000000,391588.585003,309.000000,4.000000
315805.58203125,234928.42089844,12.59599972,0,1,1,10.000000,-22.000000,0.000000,1.000000,2.000000,1.000000,391588.585003,313.000000,4.000000
315805.43103027,234928.67382813,14.46000004,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.603741,273.000000,4.000000
315805.41394043,234928.66113281,14.03199959,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.603741,336.000000,4.000000
315805.41699219,234928.66992188,13.65299988,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.603741,349.000000,4.000000
315805.41198730,234928.66894531,13.29500008,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.603802,292.000000,4.000000
315805.39599609,234928.65722656,12.85299969,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.603802,440.000000,4.000000
315805.43298340,234928.70312500,12.64799976,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.603802,6276.000000,4.000000
315805.50195313,234928.57812500,14.25100040,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.594403,434.000000,4.000000
315805.49804688,234928.57812500,13.86800003,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.594403,415.000000,4.000000
315805.50000000,234928.58593750,13.51299953,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.594403,541.000000,4.000000
315805.49304199,234928.58398438,13.12100029,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.594403,474.000000,4.000000
315805.49194336,234928.58789063,12.76000023,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.594403,430.000000,4.000000
315805.48596191,234928.58593750,12.39599991,0,1,1,10.000000,-22.000000,0.000000,1.000000,1.000000,1.000000,391588.594403,430.000000,4.000000
315805.83996582,234927.32080078,13.24199963,0,1,1,11.000000,-7.000000,0.000000,1.000000,2.000000,2.000000,391898.100689,141.000000,4.000000
315805.86096191,234927.31787109,12.32999992,0,1,1,11.000000,-7.000000,0.000000,1.000000,1.000000,1.000000,391898.100689,393.000000,4.000000
315805.86206055,234927.16406250,13.24199963,0,1,1,11.000000,-7.000000,0.000000,1.000000,2.000000,2.000000,391898.091290,53.000000,4.000000
315805.90100098,234927.18896484,12.62800026,0,1,1,11.000000,-7.000000,0.000000,1.000000,2.000000,1.000000,391898.091290,177.000000,4.000000
315805.54797363,234928.42822266,12.98299980,0,1,1,11.000000,-7.000000,0.000000,1.000000,2.000000,2.000000,391898.156964,311.000000,4.000000
315805.42797852,234928.62304688,13.17300034,0,1,1,11.000000,-7.000000,0.000000,1.000000,2.000000,2.000000,391898.166241,30.000000,4.000000
315805.44604492,234928.62011719,12.31499958,0,1,1,11.000000,-7.000000,0.000000,1.000000,1.000000,1.000000,391898.166241,341.000000,4.000000
315805.38000488,234928.73681641,13.36900043,0,1,1,11.000000,-7.000000,0.000000,1.000000,1.000000,1.000000,391898.175641,222.000000,4.000000
315805.39196777,234928.72412109,12.41800022,0,1,1,11.000000,-7.000000,0.000000,1.000000,1.000000,1.000000,391898.175641,267.000000,4.000000
315805.94604492,234927.25781250,12.73099995,0,1,1,23.000000,19.000000,0.000000,1.000000,2.000000,1.000000,395102.748272,229.000000,4.000000
315805.94995117,234927.24023438,13.18400002,0,1,1,23.000000,19.000000,0.000000,1.000000,2.000000,1.000000,395102.748272,242.000000,4.000000
315805.94799805,234927.23193359,13.62100029,0,1,1,23.000000,19.000000,0.000000,1.000000,2.000000,1.000000,395102.748272,333.000000,4.000000
315805.94604492,234927.22607422,14.07699966,0,1,1,23.000000,19.000000,0.000000,1.000000,2.000000,1.000000,395102.748272,354.000000,4.000000
