//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315802.48706055,234942.54199219,9.54399967,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.119549,430.000000,4.000000
315802.48706055,234942.55175781,9.16600037,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.119549,399.000000,4.000000
315802.48303223,234942.55908203,8.76000023,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.119549,441.000000,4.000000
315802.48095703,234942.56787109,8.37199974,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.119549,447.000000,4.000000
315802.47802734,234942.57519531,7.99900007,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.119549,422.000000,4.000000
315802.47802734,234942.58496094,7.61899996,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.119549,411.000000,4.000000
315802.47204590,234942.59082031,7.20599985,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.119549,492.000000,4.000000
315802.43103027,234942.75781250,9.55000019,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.128888,354.000000,4.000000
315802.42797852,234942.76416016,9.17300034,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.128888,416.000000,4.000000
315802.42700195,234942.77490234,8.76599979,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.128949,468.000000,4.000000
315802.42602539,234942.78515625,8.39000034,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.128949,440.000000,4.000000
315802.42004395,234942.78906250,7.99599981,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.128949,458.000000,4.000000
315802.42004395,234942.79980469,7.63000011,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.128949,446.000000,4.000000
315802.41296387,234942.80322266,7.19700003,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.128949,411.000000,4.000000
315802.23205566,234942.89697266,9.29500008,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.138287,336.000000,4.000000
315802.22204590,234942.89794922,8.88199997,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.138287,309.000000,4.000000
315802.20397949,234942.89013672,8.41600037,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.138287,374.000000,4.000000
315802.19201660,234942.88916016,7.99100018,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.138287,369.000000,4.000000
315802.17297363,234942.87988281,7.55800009,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.138287,363.000000,4.000000
315802.15905762,234942.87597656,7.13100004,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.138287,448.000000,4.000000
315801.67504883,234943.24511719,7.98999977,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.166424,29.000000,4.000000
315801.62097168,234943.62304688,7.98799992,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.175824,19.000000,4.000000
315801.52697754,234943.77978516,8.16300011,0,1,1,10.000000,-20.000000,0.000000,1.000000,3.000000,2.000000,391589.185162,13.000000,4.000000
315801.56799316,234943.83300781,7.95100021,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.185162,24.000000,4.000000
315801.49194336,234944.10791016,7.93200016,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.194561,10.000000,4.000000
315801.88195801,234944.85302734,9.35799980,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.203900,303.000000,4.000000
315801.87902832,234944.86083984,8.96700001,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.203900,428.000000,4.000000
315801.87500000,234944.86718750,8.59200001,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.203961,395.000000,4.000000
315801.86999512,234944.87304688,8.19299984,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.203961,435.000000,4.000000
315801.86901855,234944.88281250,7.79099989,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.203961,453.000000,4.000000
315801.84802246,234944.87402344,7.29799986,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.203961,399.000000,4.000000
315801.83703613,234944.81103516,7.14400005,0,1,1,11.000000,-6.000000,0.000000,1.000000,3.000000,2.000000,391898.869610,43.000000,4.000000
315802.38598633,234942.88183594,7.37300014,0,1,1,11.000000,-6.000000,0.000000,1.000000,2.000000,2.000000,391898.785260,96.000000,4.000000
315802.39099121,234942.62988281,7.31400013,0,1,1,11.000000,-6.000000,0.000000,1.000000,2.000000,2.000000,391898.775860,19.000000,4.000000
