//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315802.34704590,234939.94580078,18.22900009,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.053814,318.000000,4.000000
315802.35095215,234939.95898438,17.87100029,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.053814,333.000000,4.000000
315802.35400391,234939.97412109,17.49900055,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.053814,303.000000,4.000000
315802.34997559,234939.97900391,17.15200043,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.053814,307.000000,4.000000
315802.35095215,234939.99023438,16.77199936,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.053814,359.000000,4.000000
315802.35302734,234940.00097656,16.43099976,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.053814,454.000000,4.000000
315802.35900879,234940.01708984,16.09399986,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.053814,405.000000,4.000000
315802.36596680,234940.03417969,15.77999973,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.053875,462.000000,4.000000
315802.42395020,234939.76123047,18.26899910,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.044476,364.000000,4.000000
315802.33496094,234940.25683594,18.19099998,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.063214,586.000000,4.000000
315802.30505371,234940.23583984,17.71800041,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.063214,411.000000,4.000000
315802.29895020,234940.23876953,17.34600067,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.063214,529.000000,4.000000
315802.28405762,234940.23486328,16.92499924,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.063214,572.000000,4.000000
315802.28100586,234940.24121094,16.54800034,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.063214,561.000000,4.000000
315802.26794434,234940.23681641,16.15699959,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.063214,546.000000,4.000000
