//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315802.42297363,234940.13378906,14.49600029,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.053875,363.000000,4.000000
315802.38500977,234940.10400391,13.99300003,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.053875,456.000000,4.000000
315802.38098145,234940.10888672,13.62399960,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.053875,498.000000,4.000000
315802.37805176,234940.11621094,13.25000000,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.053875,399.000000,4.000000
315802.37597656,234940.12402344,12.86800003,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.053875,487.000000,4.000000
315802.36804199,234940.12695313,12.44400024,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.053875,439.000000,4.000000
315802.57800293,234940.03076172,14.82900047,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391589.044476,185.000000,4.000000
315802.18896484,234940.21484375,13.67099953,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.063214,336.000000,4.000000
315802.18200684,234940.21777344,13.27000046,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.063214,336.000000,4.000000
315802.16601563,234940.21093750,12.85799980,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.063214,307.000000,4.000000
315802.15295410,234940.20800781,12.42399979,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.063214,309.000000,4.000000
315802.02099609,234940.35107422,13.33399963,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391589.072613,100.000000,4.000000
315802.06005859,234940.40087891,13.12300014,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.072613,349.000000,4.000000
315802.03295898,234940.38281250,12.65499973,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.072613,248.000000,4.000000
315801.96997070,234940.58007813,13.18099976,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391589.082013,201.000000,4.000000
315802.02294922,234940.64501953,13.03199959,0,1,1,10.000000,-21.000000,0.000000,1.000000,3.000000,1.000000,391589.082013,39.000000,4.000000
315801.92602539,234940.54492188,12.67300034,0,1,1,10.000000,-21.000000,0.000000,1.000000,3.000000,2.000000,391589.082013,45.000000,4.000000
315801.89001465,234940.74707031,13.19900036,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391589.091351,162.000000,4.000000
315801.96899414,234940.83886719,13.13000011,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391589.091351,100.000000,4.000000
315801.93701172,234940.81494141,12.65699959,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391589.091351,123.000000,4.000000
315802.04101563,234941.36523438,14.29100037,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,2.000000,391589.100750,329.000000,4.000000
315802.03295898,234941.36523438,13.91800022,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.100750,369.000000,4.000000
315802.03198242,234941.37500000,13.55099964,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.100750,481.000000,4.000000
315802.02697754,234941.37988281,13.14500046,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.100750,448.000000,4.000000
315802.02600098,234941.39013672,12.74600029,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.100750,467.000000,4.000000
315801.97497559,234941.50292969,14.09000015,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.110089,548.000000,4.000000
315801.96801758,234941.50585938,13.69999981,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.110089,490.000000,4.000000
315801.96301270,234941.50976563,13.32499981,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.110150,468.000000,4.000000
315801.95605469,234941.51513672,12.90299988,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.110150,405.000000,4.000000
315801.94299316,234941.51123047,12.48099995,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.110150,436.000000,4.000000
315801.87402344,234941.69482422,14.70600033,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.119488,259.000000,4.000000
315801.87097168,234941.70410156,14.30700016,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.119488,260.000000,4.000000
315801.87097168,234941.71289063,13.95699978,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.119488,321.000000,4.000000
315801.84997559,234941.56298828,13.07699966,0,1,1,11.000000,-6.000000,0.000000,1.000000,2.000000,2.000000,391898.757061,17.000000,4.000000
315801.99902344,234941.46386719,12.76599979,0,1,1,11.000000,-6.000000,0.000000,1.000000,2.000000,2.000000,391898.747662,144.000000,4.000000
315802.32495117,234940.09521484,13.02999973,0,1,1,11.000000,-6.000000,0.000000,1.000000,2.000000,2.000000,391898.691388,42.000000,4.000000
