//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315785.12500000,234944.43115234,8.43000031,0,1,1,10.000000,-22.000000,0.000000,1.000000,2.000000,2.000000,391589.766217,11.000000,4.000000
315785.19396973,234944.51220703,8.30799961,0,1,1,10.000000,-22.000000,0.000000,1.000000,4.000000,3.000000,391589.766217,26.000000,4.000000
315785.36804199,234944.34423828,8.54699993,0,1,1,21.000000,-10.000000,0.000000,1.000000,1.000000,1.000000,394522.407452,103.000000,4.000000
315785.25805664,234944.56591797,8.31999969,0,1,1,21.000000,-10.000000,0.000000,1.000000,3.000000,1.000000,394522.407452,10.000000,4.000000
315785.22705078,234944.20507813,8.63099957,0,1,1,21.000000,-10.000000,0.000000,1.000000,1.000000,1.000000,394522.416729,105.000000,4.000000
315785.17297363,234944.31298828,8.54899979,0,1,1,21.000000,-10.000000,0.000000,1.000000,2.000000,1.000000,394522.416729,29.000000,4.000000
315785.10595703,234944.44482422,8.56799984,0,1,1,21.000000,-10.000000,0.000000,1.000000,2.000000,1.000000,394522.416729,134.000000,4.000000
315785.04296875,234944.30908203,8.71199989,0,1,1,21.000000,-10.000000,0.000000,1.000000,2.000000,1.000000,394522.426251,174.000000,4.000000
315786.57995605,234945.37597656,8.58899975,0,1,1,21.000000,-10.000000,0.000000,1.000000,1.000000,1.000000,394522.322979,404.000000,4.000000
315786.51501465,234945.50292969,8.56999969,0,1,1,21.000000,-10.000000,0.000000,1.000000,2.000000,1.000000,394522.322979,477.000000,4.000000
315786.45397949,234945.30175781,8.58300018,0,1,1,21.000000,-10.000000,0.000000,1.000000,1.000000,1.000000,394522.332501,511.000000,4.000000
315786.39697266,234945.41601563,8.52099991,0,1,1,21.000000,-10.000000,0.000000,1.000000,2.000000,1.000000,394522.332501,267.000000,4.000000
315786.31604004,234945.08300781,8.62600040,0,1,1,21.000000,-10.000000,0.000000,1.000000,1.000000,1.000000,394522.341778,289.000000,4.000000
315786.25402832,234945.20605469,8.58600044,0,1,1,21.000000,-10.000000,0.000000,1.000000,1.000000,1.000000,394522.341778,434.000000,4.000000
315786.19799805,234945.31689453,8.47299957,0,1,1,21.000000,-10.000000,0.000000,1.000000,2.000000,1.000000,394522.341778,16.000000,4.000000
315786.18395996,234945.07324219,8.07199955,0,1,1,21.000000,-10.000000,0.000000,1.000000,1.000000,1.000000,394522.351300,220.000000,4.000000
315785.87805176,234944.84912109,8.67800045,0,1,1,21.000000,-10.000000,0.000000,1.000000,1.000000,1.000000,394522.369854,337.000000,4.000000
315785.99902344,234944.94287109,8.18900013,0,1,1,21.000000,-10.000000,0.000000,1.000000,1.000000,1.000000,394522.360577,314.000000,4.000000
315785.75805664,234944.74902344,8.18599987,0,1,1,21.000000,-10.000000,0.000000,1.000000,1.000000,1.000000,394522.379376,346.000000,4.000000
315785.70495605,234944.85498047,8.01799965,0,1,1,21.000000,-10.000000,0.000000,1.000000,2.000000,1.000000,394522.379376,71.000000,4.000000
315785.64196777,234944.61376953,8.68200016,0,1,1,21.000000,-10.000000,0.000000,1.000000,1.000000,1.000000,394522.388653,259.000000,4.000000
315785.48303223,234944.39501953,8.62100029,0,1,1,21.000000,-10.000000,0.000000,1.000000,2.000000,2.000000,394522.398175,226.000000,4.000000
