//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315790.18701172,234925.77978516,14.61699963,0,1,1,12.000000,8.000000,0.000000,1.000000,3.000000,1.000000,392195.176861,8.000000,4.000000
315790.33496094,234925.88720703,13.24699974,0,1,1,12.000000,8.000000,0.000000,1.000000,3.000000,2.000000,392195.176861,455.000000,4.000000
315790.24902344,234925.85302734,14.82800007,0,1,1,12.000000,8.000000,0.000000,1.000000,2.000000,1.000000,392195.176861,300.000000,4.000000
315790.22705078,234925.88183594,13.33600044,0,1,1,12.000000,7.000000,0.000000,1.000000,2.000000,1.000000,392195.186139,9.000000,4.000000
315790.18005371,234925.87695313,14.61200047,0,1,1,12.000000,8.000000,0.000000,1.000000,3.000000,1.000000,392195.186139,18.000000,4.000000
315790.31701660,234925.97607422,13.34700012,0,1,1,12.000000,8.000000,0.000000,1.000000,3.000000,2.000000,392195.186139,206.000000,4.000000
315790.21704102,234926.16210938,13.22299957,0,1,1,12.000000,8.000000,0.000000,1.000000,2.000000,1.000000,392195.195538,150.000000,4.000000
315790.15405273,234926.14599609,14.65299988,0,1,1,12.000000,8.000000,0.000000,1.000000,2.000000,1.000000,392195.195538,250.000000,4.000000
315790.08203125,234926.21386719,14.64599991,0,1,1,12.000000,8.000000,0.000000,1.000000,3.000000,1.000000,392195.204937,16.000000,4.000000
315790.22595215,234926.31689453,13.32600021,0,1,1,12.000000,8.000000,0.000000,1.000000,3.000000,2.000000,392195.204937,233.000000,4.000000
315790.13903809,234926.38720703,13.22799969,0,1,1,12.000000,8.000000,0.000000,1.000000,2.000000,1.000000,392195.214337,42.000000,4.000000
315790.08203125,234926.37500000,14.56099987,0,1,1,12.000000,8.000000,0.000000,1.000000,3.000000,1.000000,392195.214337,164.000000,4.000000
315790.21203613,234926.46923828,13.36900043,0,1,1,12.000000,8.000000,0.000000,1.000000,3.000000,2.000000,392195.214337,63.000000,4.000000
315790.11999512,234926.55175781,13.18700027,0,1,1,12.000000,8.000000,0.000000,1.000000,2.000000,1.000000,392195.223736,156.000000,4.000000
315790.05700684,234926.53710938,14.59200001,0,1,1,12.000000,8.000000,0.000000,1.000000,3.000000,1.000000,392195.223736,226.000000,4.000000
315790.19396973,234926.63476563,13.34599972,0,1,1,12.000000,8.000000,0.000000,1.000000,3.000000,2.000000,392195.223736,53.000000,4.000000
315790.05297852,234926.72216797,13.23499966,0,1,1,12.000000,8.000000,0.000000,1.000000,2.000000,1.000000,392195.233014,58.000000,4.000000
315789.99902344,234926.71289063,14.58100033,0,1,1,12.000000,8.000000,0.000000,1.000000,3.000000,1.000000,392195.233014,150.000000,4.000000
315790.13598633,234926.81103516,13.33500004,0,1,1,12.000000,8.000000,0.000000,1.000000,3.000000,2.000000,392195.233014,83.000000,4.000000
315789.98596191,234926.81689453,14.83800030,0,1,1,12.000000,8.000000,0.000000,1.000000,1.000000,1.000000,392195.242413,307.000000,4.000000
315789.95996094,234926.93408203,13.26099968,0,1,1,12.000000,8.000000,0.000000,1.000000,2.000000,1.000000,392195.251812,27.000000,4.000000
315789.91296387,234926.93212891,14.56099987,0,1,1,12.000000,8.000000,0.000000,1.000000,3.000000,1.000000,392195.251812,83.000000,4.000000
315790.05004883,234927.02978516,13.32400036,0,1,1,12.000000,8.000000,0.000000,1.000000,3.000000,2.000000,392195.251812,111.000000,4.000000
315790.01501465,234927.07324219,13.24100018,0,1,1,12.000000,8.000000,0.000000,1.000000,2.000000,1.000000,392195.261212,410.000000,4.000000
315789.94104004,234927.05175781,14.77000046,0,1,1,12.000000,8.000000,0.000000,1.000000,1.000000,1.000000,392195.261212,328.000000,4.000000
315789.91198730,234927.21923828,13.24699974,0,1,1,12.000000,8.000000,0.000000,1.000000,2.000000,1.000000,392195.270611,65.000000,4.000000
315789.86096191,234927.21679688,14.62199974,0,1,1,12.000000,8.000000,0.000000,1.000000,2.000000,1.000000,392195.270611,257.000000,4.000000
315789.77697754,234927.29687500,14.60299969,0,1,1,12.000000,8.000000,0.000000,1.000000,2.000000,1.000000,392195.279889,10.000000,4.000000
315789.92395020,234927.40087891,13.28299999,0,1,1,12.000000,8.000000,0.000000,1.000000,2.000000,2.000000,392195.279889,398.000000,4.000000
315789.86499023,234927.45312500,13.23799992,0,1,1,12.000000,8.000000,0.000000,1.000000,2.000000,1.000000,392195.289288,122.000000,4.000000
