//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315789.05102539,234938.68212891,21.35099983,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.456707,148.000000,2.000000
315789.14904785,234938.79199219,21.34000015,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.456707,116.000000,2.000000
315789.24902344,234938.90380859,21.33799934,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.456707,98.000000,2.000000
315789.33496094,234939.00195313,21.29500008,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,3.000000,3.000000,391589.456707,69.000000,2.000000
315788.87097168,234938.67919922,21.34799957,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.466107,162.000000,2.000000
315788.97802734,234938.79785156,21.34499931,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.466107,69.000000,2.000000
315789.17797852,234939.02197266,21.33799934,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.466107,109.000000,2.000000
315788.39904785,234938.52880859,21.35099983,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.475445,131.000000,2.000000
315788.53295898,234938.67480469,21.45999908,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.475445,43.000000,4.000000
315788.59204102,234938.74414063,21.34900093,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.475445,65.000000,2.000000
315788.69702148,234938.86083984,21.34300041,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.475506,115.000000,2.000000
315788.79797363,234938.97509766,21.32799911,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.475506,111.000000,2.000000
315788.89904785,234939.08789063,21.32900047,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.475506,106.000000,2.000000
315788.99304199,234939.19287109,21.30500031,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.475506,40.000000,4.000000
315789.09802246,234939.31005859,21.32999992,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.475506,104.000000,2.000000
315789.19299316,234939.41699219,21.31900024,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.475506,41.000000,2.000000
315788.00695801,234938.37207031,21.40800095,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.484845,162.000000,2.000000
315788.11096191,234938.48779297,21.42000008,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.484845,39.000000,4.000000
315788.21301270,234938.60205078,21.41900063,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.484845,50.000000,4.000000
315788.29199219,234938.69189453,21.34300041,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.484845,120.000000,2.000000
315788.38403320,234938.79492188,21.33900070,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.484845,110.000000,2.000000
315788.48303223,234938.90576172,21.33300018,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.484845,95.000000,2.000000
315788.58398438,234939.01904297,21.32999992,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.484845,110.000000,2.000000
315788.69104004,234939.13916016,21.31999969,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.484845,109.000000,2.000000
315788.78894043,234939.24804688,21.33300018,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.484845,129.000000,2.000000
315788.89904785,234939.36914063,21.33799934,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.484845,115.000000,2.000000
315788.98999023,234939.47216797,21.32699966,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.484845,128.000000,2.000000
315789.18103027,234939.68505859,21.31399918,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.484845,61.000000,2.000000
315787.72595215,234938.32324219,21.42600060,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.494183,63.000000,4.000000
315791.58605957,234942.36914063,21.28800011,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.484906,36.000000,4.000000
315791.01599121,234941.99609375,21.29999924,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.494305,9.000000,4.000000
315791.10705566,234942.09814453,21.28400040,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.494305,22.000000,2.000000
315791.30603027,234942.31982422,21.28100014,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.494305,41.000000,2.000000
315787.81396484,234938.42285156,21.35899925,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.494183,56.000000,2.000000
315787.91699219,234938.53808594,21.35600090,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.494244,154.000000,2.000000
315788.01696777,234938.64990234,21.35199928,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.494244,141.000000,2.000000
315788.11694336,234938.76123047,21.35199928,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.494244,105.000000,2.000000
315788.21704102,234938.87304688,21.34900093,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.494244,146.000000,2.000000
315788.31005859,234938.97705078,21.33799934,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.494244,129.000000,2.000000
315788.40905762,234939.08789063,21.33300018,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.494244,113.000000,2.000000
315788.51000977,234939.20117188,21.33200073,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.494244,117.000000,2.000000
315788.61901855,234939.32177734,21.33699989,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.494244,150.000000,2.000000
315788.73303223,234939.44677734,21.39599991,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.494244,219.000000,2.000000
315788.83496094,234939.56201172,21.37299919,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.494244,248.000000,2.000000
315788.91296387,234939.64892578,21.31800079,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.494244,110.000000,2.000000
315789.01599121,234939.76416016,21.33200073,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.494244,85.000000,2.000000
315789.11096191,234939.87109375,21.33200073,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,2.000000,2.000000,391589.494244,92.000000,2.000000
315787.39404297,234938.26513672,21.36000061,0,0.333333,1,10.000000,-24.000000,0.000000,1.000000,2.000000,2.000000,391589.503582,68.000000,2.000000
315787.49694824,234938.37792969,21.38199997,0,0.333333,1,10.000000,-24.000000,0.000000,1.000000,1.000000,1.000000,391589.503582,142.000000,2.000000
315787.58703613,234938.48095703,21.35700035,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.503582,171.000000,2.000000
315787.68798828,234938.59277344,21.34799957,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.503582,150.000000,2.000000
315787.79602051,234938.71386719,21.34199905,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.503582,105.000000,2.000000
315787.89099121,234938.81982422,21.34099960,0,0.333333,1,10.000000,-23.000000,0.000000,1.000000,1.000000,1.000000,391589.503582,105.000000,2.000000
