//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315796.60803223,234952.19824219,18.39200020,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,2.000000,391589.616375,384.000000,4.000000
315796.64599609,234952.24707031,18.18899918,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.616375,509.000000,4.000000
315796.63793945,234952.25195313,17.76600075,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.616375,522.000000,4.000000
315796.62805176,234952.25390625,17.37899971,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.616375,600.000000,4.000000
315796.62402344,234952.26318359,16.99799919,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616375,539.000000,4.000000
315796.61401367,234952.26513672,16.61400032,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616375,650.000000,4.000000
315796.60205078,234952.10888672,17.30500031,0,1,1,23.000000,24.000000,0.000000,1.000000,2.000000,2.000000,395102.636456,7.000000,4.000000
315798.28198242,234951.65576172,18.36700058,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,2.000000,391589.541424,79.000000,4.000000
315798.30395508,234951.69091797,18.05200005,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541424,342.000000,4.000000
315798.28894043,234951.68701172,17.65399933,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541424,342.000000,4.000000
315798.28503418,234951.69580078,17.24399948,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541424,329.000000,4.000000
315798.27502441,234951.69824219,16.84900093,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541424,280.000000,4.000000
315798.26501465,234951.70117188,16.44599915,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541424,264.000000,4.000000
315798.01696777,234951.73095703,18.43400002,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,2.000000,391589.550763,160.000000,4.000000
315798.02795410,234951.75488281,18.09099960,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.550763,415.000000,4.000000
315798.02404785,234951.76416016,17.68199921,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.550763,489.000000,4.000000
315798.01794434,234951.76904297,17.31699944,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.550763,466.000000,4.000000
315798.01403809,234951.77880859,16.90699959,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.550763,529.000000,4.000000
315798.01403809,234951.79003906,16.54800034,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.550763,529.000000,4.000000
315797.02795410,234951.89501953,16.58499908,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.588299,177.000000,4.000000
315797.79199219,234951.82714844,18.38400078,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,2.000000,391589.560162,216.000000,2.000000
315797.84094238,234951.88720703,18.21899986,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.560162,643.000000,2.000000
315797.84899902,234951.90917969,17.84900093,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.560162,356.000000,2.000000
315797.83203125,234951.90380859,17.41699982,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.560162,290.000000,4.000000
315797.61206055,234951.68701172,16.58900070,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,2.000000,391589.560162,104.000000,4.000000
315797.82800293,234951.91308594,17.03400040,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.560162,290.000000,4.000000
315797.82495117,234951.92187500,16.63500023,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.560162,156.000000,4.000000
315797.62097168,234951.87500000,18.38299942,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,2.000000,391589.569500,276.000000,4.000000
315797.66198730,234951.92675781,18.19199944,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.569500,685.000000,4.000000
315797.44799805,234951.72802734,17.02499962,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.569500,186.000000,4.000000
315797.44494629,234951.73681641,16.63299942,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.569500,282.000000,4.000000
315797.45300293,234951.91699219,18.51799965,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,2.000000,391589.578900,30.000000,4.000000
315797.48205566,234951.95800781,18.27400017,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.578900,456.000000,4.000000
315797.52697754,234952.01416016,18.09099960,0,1,1,10.000000,-20.000000,0.000000,1.000000,3.000000,1.000000,391589.578900,170.000000,4.000000
315797.24401855,234951.73388672,17.02799988,0,1,1,10.000000,-20.000000,0.000000,1.000000,3.000000,2.000000,391589.578900,92.000000,4.000000
315797.31494141,234951.81591797,16.93400002,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.578900,326.000000,4.000000
315797.20703125,234952.03613281,18.32099915,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,2.000000,391589.588299,318.000000,2.000000
315797.25097656,234952.09179688,18.13199997,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.588299,549.000000,4.000000
315797.04699707,234951.90283203,16.99900055,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.588299,328.000000,2.000000
315797.02404785,234952.03808594,18.49600029,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,2.000000,391589.597638,86.000000,4.000000
315797.06103516,234952.08691406,18.24699974,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.597638,574.000000,4.000000
315797.13098145,234952.16796875,18.14399910,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391589.597638,33.000000,4.000000
315796.86303711,234951.90478516,17.14299965,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,2.000000,391589.597638,233.000000,4.000000
315796.85400391,234951.90820313,16.76600075,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.597638,292.000000,4.000000
315796.78100586,234952.13378906,18.47200012,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,2.000000,391589.607037,185.000000,4.000000
315796.81201172,234952.17675781,18.24799919,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.607037,497.000000,4.000000
315796.79296875,234952.17089844,17.78199959,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.607037,487.000000,4.000000
315796.79296875,234952.18310547,17.43499947,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607037,633.000000,4.000000
315796.78894043,234952.19091797,17.04899979,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607037,503.000000,4.000000
315796.77905273,234952.19287109,16.66600037,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607037,545.000000,4.000000
315796.78100586,234952.20898438,16.28000069,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607037,621.000000,4.000000
315796.76403809,234952.16601563,17.27000046,0,1,1,13.000000,27.000000,0.000000,1.000000,2.000000,2.000000,392486.683575,7.000000,4.000000
315797.91101074,234951.55810547,17.24799919,0,1,1,23.000000,24.000000,0.000000,1.000000,2.000000,2.000000,395102.579815,7.000000,4.000000
