//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315803.19494629,234936.92822266,14.09300041,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.931988,337.000000,4.000000
315803.20495605,234936.94921875,13.73799992,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.931988,447.000000,4.000000
315803.20996094,234936.96191406,13.41199970,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.931988,550.000000,4.000000
315803.21203613,234936.97412109,13.02700043,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.931988,410.000000,4.000000
315803.21496582,234936.98583984,12.69299984,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.931988,470.000000,4.000000
315803.21496582,234936.99511719,12.32699966,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.931988,421.000000,4.000000
315803.09094238,234937.13476563,13.81599998,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.941327,342.000000,4.000000
315803.08203125,234937.13476563,13.42199993,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.941327,449.000000,4.000000
315803.07104492,234937.13183594,13.01200008,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.941327,384.000000,4.000000
315803.05700684,234937.12597656,12.59500027,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.941327,494.000000,4.000000
315803.05200195,234937.12988281,12.22700024,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.941327,435.000000,4.000000
315802.91198730,234937.34521484,13.71500015,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,2.000000,391588.950726,163.000000,4.000000
315802.87402344,234937.31298828,13.21700001,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391588.950726,210.000000,4.000000
315802.85095215,234937.29882813,12.73799992,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391588.950726,226.000000,4.000000
315802.72705078,234937.69921875,13.19999981,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391588.969464,130.000000,4.000000
315802.79199219,234937.77783203,13.06999969,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391588.969464,87.000000,4.000000
315802.77697754,234937.77099609,12.64700031,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391588.969464,52.000000,4.000000
315802.86206055,234937.47998047,13.72700024,0,1,1,10.000000,-21.000000,0.000000,1.000000,4.000000,2.000000,391588.960064,130.000000,4.000000
315802.81396484,234937.43798828,13.19999981,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391588.960125,222.000000,4.000000
315802.78601074,234937.41894531,12.71199989,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391588.960125,95.000000,4.000000
315802.59704590,234937.75781250,13.66899967,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,2.000000,391588.978863,7.000000,4.000000
315802.67504883,234937.85888672,13.22399998,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391588.978863,110.000000,4.000000
315802.76196289,234937.95996094,13.15400028,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391588.978863,198.000000,4.000000
315802.71704102,234937.92089844,12.63500023,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,1.000000,391588.978863,95.000000,4.000000
315802.82495117,234938.40478516,13.97299957,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.988202,484.000000,4.000000
315802.81494141,234938.40185547,13.59000015,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.988202,436.000000,4.000000
315802.81494141,234938.41308594,13.21800041,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.988202,485.000000,4.000000
315802.80798340,234938.41406250,12.84099960,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.988263,436.000000,4.000000
315802.79797363,234938.41308594,12.41899967,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.988263,419.000000,4.000000
315802.71203613,234938.64697266,13.87100029,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.997601,317.000000,4.000000
315802.71496582,234938.66015625,13.50599957,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.997601,324.000000,4.000000
315802.70898438,234938.66308594,13.13799953,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.997601,270.000000,4.000000
315802.68005371,234938.64111328,12.67399979,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391588.997601,2516.000000,4.000000
