//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315801.60998535,234942.66503906,18.34799957,0,1,1,10.000000,-21.000000,0.000000,1.000000,2.000000,2.000000,391589.156964,273.000000,4.000000
315801.60998535,234942.67578125,17.97100067,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.156964,324.000000,4.000000
315801.60803223,234942.68505859,17.62199974,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.156964,302.000000,4.000000
315801.61096191,234942.69921875,17.23900032,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.156964,286.000000,4.000000
315801.60705566,234942.70410156,16.88199997,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.156964,293.000000,4.000000
315801.60400391,234942.71093750,16.51499939,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.156964,273.000000,4.000000
315801.60095215,234942.71777344,16.16099930,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.156964,248.000000,4.000000
315801.60205078,234942.73095703,15.77200031,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.156964,307.000000,4.000000
315801.56701660,234942.83398438,18.00699997,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.166363,306.000000,4.000000
315801.57104492,234942.84912109,17.66799927,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.166363,325.000000,4.000000
315801.56494141,234942.85302734,17.27599907,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.166363,288.000000,4.000000
315801.56896973,234942.86718750,16.92099953,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.166363,296.000000,4.000000
315801.56994629,234942.87792969,16.58499908,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.166363,343.000000,4.000000
315801.57299805,234942.89208984,16.23399925,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.166363,332.000000,4.000000
315801.56896973,234942.89794922,15.85499954,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.166363,338.000000,4.000000
315801.56701660,234942.90722656,15.44299984,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.166363,416.000000,4.000000
315801.49194336,234943.17480469,18.28599930,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.175702,438.000000,4.000000
315801.52001953,234943.21484375,18.03499985,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.175702,531.000000,4.000000
315801.44995117,234943.15380859,17.40099907,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.175702,495.000000,4.000000
315801.43701172,234943.15087891,16.99200058,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.175702,529.000000,4.000000
315801.42297363,234943.14599609,16.60199928,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.175702,526.000000,4.000000
315801.41296387,234943.14697266,16.20800018,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.175763,484.000000,4.000000
315801.43103027,234943.17675781,15.89299965,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.175763,609.000000,4.000000
315801.52197266,234943.28222656,15.83899975,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.175763,701.000000,4.000000
315801.43994141,234943.38818359,18.26099968,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.185101,529.000000,4.000000
315801.49499512,234943.45410156,18.11300087,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.185101,358.000000,4.000000
315801.38000488,234943.38818359,15.87100029,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.185101,693.000000,2.000000
315801.45996094,234943.48193359,15.79399967,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.185101,540.000000,2.000000
315801.37097168,234943.66796875,18.29000092,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.194500,542.000000,4.000000
315801.42199707,234943.73095703,18.11899948,0,1,1,10.000000,-21.000000,0.000000,1.000000,1.000000,1.000000,391589.194500,313.000000,4.000000
