//X,Y,Z,Rf,Gf,Bf,Point Source ID,Scan Angle Rank,Flightline Edge,Scan Direction,Number of Returns,Return Number,Time,Intensity,Classification
315796.73803711,234952.22900391,14.26099968,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607037,420.000000,4.000000
315796.71801758,234952.22216797,13.81000042,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607037,587.000000,4.000000
315796.71398926,234952.23095703,13.40999985,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607037,535.000000,4.000000
315796.70495605,234952.23583984,12.97399998,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607037,555.000000,4.000000
315796.69396973,234952.23681641,12.57400036,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607037,530.000000,4.000000
315796.71997070,234952.17382813,15.29599953,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607037,333.000000,4.000000
315796.76293945,234952.22900391,15.07699966,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607037,103.000000,4.000000
315796.84594727,234952.32324219,15.02400017,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.607037,204.000000,4.000000
315796.53894043,234952.22998047,15.18000031,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,346.000000,4.000000
315796.59899902,234952.30175781,15.02900028,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,89.000000,4.000000
315796.67297363,234952.38623047,14.94099998,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,257.000000,4.000000
315796.52001953,234952.24804688,14.00899982,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,329.000000,4.000000
315796.50695801,234952.24804688,13.58100033,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,302.000000,4.000000
315796.49304199,234952.24707031,13.14299965,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,350.000000,4.000000
315796.47998047,234952.24804688,12.69299984,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,369.000000,4.000000
315796.46997070,234952.25000000,12.29599953,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.616436,359.000000,4.000000
315796.48205566,234952.50195313,14.93999958,0,1,1,10.000000,-20.000000,0.000000,1.000000,2.000000,1.000000,391589.625775,37.000000,4.000000
315796.60705566,234952.34619141,15.06000042,0,1,1,11.000000,-6.000000,0.000000,1.000000,2.000000,2.000000,391899.375714,60.000000,4.000000
315796.69396973,234952.43310547,15.06200027,0,1,1,11.000000,-5.000000,0.000000,1.000000,3.000000,1.000000,391899.375714,36.000000,4.000000
315796.56396484,234952.28613281,13.03999996,0,1,1,11.000000,-5.000000,0.000000,1.000000,3.000000,2.000000,391899.375714,99.000000,4.000000
315796.52001953,234952.23583984,12.35000038,0,1,1,11.000000,-5.000000,0.000000,1.000000,3.000000,3.000000,391899.375714,97.000000,4.000000
315796.48999023,234952.38183594,15.00599957,0,1,1,11.000000,-6.000000,0.000000,1.000000,2.000000,2.000000,391899.385113,82.000000,4.000000
315796.58398438,234952.47705078,15.02400017,0,1,1,11.000000,-6.000000,0.000000,1.000000,2.000000,1.000000,391899.385113,47.000000,4.000000
315796.41796875,234952.45703125,14.97599983,0,1,1,11.000000,-6.000000,0.000000,1.000000,2.000000,1.000000,391899.394391,30.000000,4.000000
315796.75097656,234952.35498047,15.08399963,0,1,1,11.000000,-5.000000,0.000000,1.000000,2.000000,2.000000,391899.366314,97.000000,4.000000
315796.68005371,234952.26220703,12.47099972,0,1,1,11.000000,-5.000000,0.000000,1.000000,1.000000,1.000000,391899.366314,434.000000,4.000000
315796.47094727,234952.21582031,13.51799965,0,1,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.769757,28.000000,4.000000
315796.46398926,234952.23779297,12.89999962,0,1,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394521.769757,133.000000,4.000000
315796.45898438,234952.25781250,12.27299976,0,1,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.769757,207.000000,4.000000
315796.67297363,234952.18408203,15.16199970,0,1,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394521.760235,117.000000,4.000000
315796.61499023,234952.29589844,15.10299969,0,1,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.760479,110.000000,4.000000
315796.55700684,234952.40722656,15.05900002,0,1,1,21.000000,-11.000000,0.000000,1.000000,2.000000,1.000000,394521.760479,107.000000,4.000000
315796.69897461,234952.15722656,13.61200047,0,1,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394521.760479,14.000000,4.000000
315796.49304199,234952.52880859,14.96700001,0,1,1,21.000000,-11.000000,0.000000,1.000000,2.000000,1.000000,394521.760479,13.000000,4.000000
315796.64599609,234952.26123047,13.41199970,0,1,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394521.760479,319.000000,4.000000
315796.65197754,234952.26220703,12.66499996,0,1,1,21.000000,-11.000000,0.000000,1.000000,1.000000,1.000000,394521.760479,368.000000,4.000000
315796.88098145,234952.30810547,15.18799973,0,1,1,21.000000,-11.000000,0.000000,1.000000,2.000000,1.000000,394521.750958,128.000000,4.000000
315798.09497070,234951.93310547,14.97399998,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.550824,180.000000,4.000000
315798.21398926,234951.71191406,14.36600018,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541424,369.000000,4.000000
315798.20495605,234951.71484375,13.95100021,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541424,310.000000,4.000000
315798.19702148,234951.71923828,13.55599976,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541424,254.000000,4.000000
315798.19104004,234951.72509766,13.16399956,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541424,276.000000,4.000000
315798.17895508,234951.72607422,12.73499966,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541424,279.000000,4.000000
315798.17102051,234951.73095703,12.29300022,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.541424,285.000000,4.000000
315798.22595215,234951.69287109,12.87100029,0,1,1,11.000000,-5.000000,0.000000,1.000000,2.000000,2.000000,391899.263287,214.000000,4.000000
315798.19299316,234951.86523438,14.96899986,0,1,1,11.000000,-5.000000,0.000000,1.000000,3.000000,2.000000,391899.272686,87.000000,4.000000
315798.14196777,234951.93212891,15.00100040,0,1,1,11.000000,-5.000000,0.000000,1.000000,2.000000,1.000000,391899.281964,129.000000,4.000000
315798.15905762,234951.66992188,13.31000042,0,1,1,21.000000,-11.000000,0.000000,1.000000,2.000000,2.000000,394521.713360,15.000000,4.000000
315798.17004395,234951.91406250,15.02600002,0,1,1,21.000000,-12.000000,0.000000,1.000000,2.000000,1.000000,394521.704083,150.000000,4.000000
315797.95495605,234951.76904297,15.21199989,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.550824,324.000000,4.000000
315798.01098633,234951.83691406,15.02999973,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.550824,223.000000,4.000000
315797.97399902,234951.82519531,14.13500023,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.550824,592.000000,4.000000
315797.96594238,234951.83007813,13.73600006,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.550824,587.000000,4.000000
315797.95703125,234951.83300781,13.33699989,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.550824,583.000000,4.000000
315797.95202637,234951.83984375,12.93700027,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.550824,515.000000,4.000000
315797.93200684,234951.83300781,12.47700024,0,1,1,10.000000,-20.000000,0.000000,1.000000,1.000000,1.000000,391589.550824,591.000000,4.000000
